SR_No,Date,DO_No,Customer_Name,Destination,Grade,Thick_mm,Width_mm,Length_mm,Planned_Qty,Despatched_Qty,Balance_to_Despatch_Qty,Weight_Tons,Priority_Level,Delivery_Deadline,Loading_Point_Code,Loading_Point_Name,Loading_Point_Lat,Loading_Point_Lng,Destination_Lat,Destination_Lng,Expected_Freight_Rate_INR,Customer_Payment_Terms_Days,Special_Requirements,Product_Value_INR,Preferred_Vehicle_Type
96,2026-01-01,DO-2026-01-100095,NMDC Ltd,"Indore, Madhya Pradesh",TMT Fe550,27.8,1000,6000,46,0,46,60.2,Critical,2026-01-14 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,42090,90,Express Delivery,3198312,Open
97,2025-12-26,DO-2026-01-100096,Rashtriya Ispat Nigam,"Mumbai, Maharashtra",GP Coil,20.3,1800,6000,83,0,83,142.8,High,2026-01-07 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,61935,45,None,5013433,Trailer
98,2025-12-27,DO-2026-01-100097,Essar Steel,"Mumbai, Maharashtra",GP Coil,24.9,1000,3000,113,0,113,66.3,Medium,2026-01-09 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,65275,60,Wooden Crating,3122625,Trailer
99,2025-12-23,DO-2026-01-100098,Jindal Steel,Delhi NCR,Color Coated,9.8,2000,12000,110,0,110,203.1,Normal,2026-01-11 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,41738,90,None,3645109,Trailer
100,2025-12-26,DO-2026-01-100099,Bhushan Steel,Delhi NCR,Color Coated,16.3,2000,6000,60,0,60,92.1,Low,2026-01-09 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,44363,45,Tarpaulin Cover,2709263,Flatbed
101,2025-12-26,DO-2026-01-100100,AM/NS India,"Pune, Maharashtra",SS304,22.2,1000,3000,127,0,127,66.4,Critical,2026-01-15 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,56984,90,Insurance Mandatory,2025951,Flatbed
102,2025-12-24,DO-2026-01-100101,Lloyds Metals,"Pune, Maharashtra",SS304,27.1,1250,12000,81,0,81,258.5,High,2026-01-09 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,38577,90,None,4582990,Flatbed
103,2026-01-01,DO-2026-01-100102,APL Apollo,"Chennai, Tamil Nadu",SS316L,20.8,1800,2500,19,0,19,14.0,Medium,2026-01-11 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,49368,60,Tarpaulin Cover,4084331,LCV
104,2025-12-27,DO-2026-01-100103,Shyam Steel,"Chennai, Tamil Nadu",SS316L,4.1,1500,12000,101,0,101,58.5,Normal,2026-01-09 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,73077,90,Express Delivery,1051143,LCV
105,2026-01-01,DO-2026-01-100104,SRMB Steel,"Bengaluru, Karnataka",MS A36,3.8,1500,2500,97,0,97,10.9,Low,2026-01-10 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,38451,30,None,3262103,LCV
106,2025-12-29,DO-2026-01-100105,Tata Steel Ltd,"Bengaluru, Karnataka",MS A36,2.8,1500,2000,133,0,133,8.8,Critical,2026-01-09 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,56565,90,None,4206540,HCV
107,2025-12-31,DO-2026-01-100106,JSW Steel,"Hyderabad, Telangana",CRS,19.7,1250,2500,90,0,90,43.5,High,2026-01-05 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,71943,90,Tarpaulin Cover,2770226,HCV
108,2025-12-26,DO-2026-01-100107,SAIL Bokaro,"Hyderabad, Telangana",CRS,25.7,1250,2500,81,0,81,51.1,Medium,2026-01-14 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,48644,90,None,828831,HCV
109,2025-12-31,DO-2026-01-100108,Hindalco Industries,"Ahmedabad, Gujarat",HRS,22.9,1500,12000,133,0,133,430.4,Normal,2026-01-05 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,60949,60,Insurance Mandatory,3259487,Covered
110,2025-12-29,DO-2026-01-100109,Vedanta Resources,"Ahmedabad, Gujarat",HRS,27.0,1500,6000,99,0,99,188.8,Low,2026-01-07 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,57211,90,None,3949115,Covered
111,2026-01-02,DO-2026-01-100110,NMDC Ltd,"Jaipur, Rajasthan",Galvanized,11.3,1500,3000,91,0,91,36.3,Critical,2026-01-17 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,75137,90,None,1161412,Covered
112,2025-12-30,DO-2026-01-100111,Rashtriya Ispat Nigam,"Jaipur, Rajasthan",Galvanized,17.8,1800,3000,134,0,134,101.1,High,2026-01-13 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,55089,45,Tarpaulin Cover,2852409,Open
113,2025-12-23,DO-2026-01-100112,Essar Steel,"Lucknow, Uttar Pradesh",TMT Fe500,21.6,1250,2000,104,0,104,44.1,Medium,2026-01-14 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,34583,60,Wooden Crating,1029881,Open
114,2025-12-29,DO-2026-01-100113,Jindal Steel,"Lucknow, Uttar Pradesh",TMT Fe500,11.5,1250,2000,92,0,92,20.8,Normal,2026-01-09 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,59230,45,None,3819035,Open
115,2025-12-29,DO-2026-01-100114,Bhushan Steel,"Coimbatore, Tamil Nadu",TMT Fe550,15.0,1500,2500,85,0,85,37.5,Low,2026-01-17 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,63578,60,Wooden Crating,3591349,Trailer
116,2025-12-30,DO-2026-01-100115,AM/NS India,"Coimbatore, Tamil Nadu",TMT Fe550,5.0,1000,2500,120,0,120,11.8,Critical,2026-01-17 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,76323,90,Insurance Mandatory,3818343,Trailer
117,2025-12-25,DO-2026-01-100116,Lloyds Metals,"Surat, Gujarat",GP Coil,22.6,1000,3000,29,0,29,15.4,High,2026-01-05 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,61804,60,Tarpaulin Cover,2949169,Trailer
118,2025-12-23,DO-2026-01-100117,APL Apollo,"Surat, Gujarat",GP Coil,11.9,1500,2000,92,0,92,25.8,Medium,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,62898,30,Tarpaulin Cover,3501516,Flatbed
119,2025-12-29,DO-2026-01-100118,Shyam Steel,"Indore, Madhya Pradesh",Color Coated,17.9,1000,6000,135,0,135,113.8,Normal,2026-01-14 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,58758,30,None,1062157,Flatbed
120,2025-12-30,DO-2026-01-100119,SRMB Steel,"Indore, Madhya Pradesh",Color Coated,27.9,1000,2000,56,0,56,24.5,Low,2026-01-12 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,40890,90,None,4265890,Flatbed
121,2025-12-23,DO-2026-01-100120,Tata Steel Ltd,"Mumbai, Maharashtra",SS304,21.3,1250,6000,93,0,93,116.6,Critical,2026-01-05 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,64069,90,Express Delivery,3096630,LCV
122,2025-12-26,DO-2026-01-100121,JSW Steel,"Mumbai, Maharashtra",SS304,19.9,1250,6000,22,0,22,25.8,High,2026-01-07 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,55768,30,Insurance Mandatory,3831428,LCV
123,2025-12-27,DO-2026-01-100122,SAIL Bokaro,Delhi NCR,SS316L,25.4,1500,2000,87,0,87,52.0,Medium,2026-01-08 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,44439,30,Express Delivery,4564445,LCV
124,2026-01-02,DO-2026-01-100123,Hindalco Industries,Delhi NCR,SS316L,19.2,2000,2000,29,0,29,17.5,Normal,2026-01-16 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,53856,45,Insurance Mandatory,2471389,HCV
125,2025-12-24,DO-2026-01-100124,Vedanta Resources,"Pune, Maharashtra",MS A36,23.6,2000,2500,26,0,26,24.1,Low,2026-01-07 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,47269,60,Wooden Crating,773786,HCV
126,2025-12-25,DO-2026-01-100125,NMDC Ltd,"Pune, Maharashtra",MS A36,24.3,1250,2500,53,0,53,31.6,Critical,2026-01-08 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,43435,30,Tarpaulin Cover,966259,HCV
127,2025-12-28,DO-2026-01-100126,Rashtriya Ispat Nigam,"Chennai, Tamil Nadu",CRS,2.4,1250,12000,34,0,34,9.6,High,2026-01-04 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,43419,60,None,4281273,Covered
128,2025-12-26,DO-2026-01-100127,Essar Steel,"Chennai, Tamil Nadu",CRS,5.0,1000,6000,85,0,85,20.0,Medium,2026-01-16 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,55726,30,None,2608494,Covered
129,2025-12-26,DO-2026-01-100128,Jindal Steel,"Bengaluru, Karnataka",HRS,3.1,2000,3000,96,0,96,14.0,Normal,2026-01-14 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,34041,30,Insurance Mandatory,4119009,Covered
130,2026-01-01,DO-2026-01-100129,Bhushan Steel,"Bengaluru, Karnataka",HRS,19.8,1800,6000,72,0,72,120.9,Low,2026-01-05 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,53109,45,None,3057001,Open
131,2025-12-27,DO-2026-01-100130,AM/NS India,"Hyderabad, Telangana",Galvanized,18.5,2000,3000,97,0,97,84.5,Critical,2026-01-13 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,66770,60,None,4358773,Open
132,2025-12-30,DO-2026-01-100131,Lloyds Metals,"Hyderabad, Telangana",Galvanized,22.6,1000,12000,30,0,30,63.9,High,2026-01-10 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,61593,45,None,4554224,Open
133,2025-12-27,DO-2026-01-100132,APL Apollo,"Ahmedabad, Gujarat",TMT Fe500,12.8,1000,3000,69,0,69,20.8,Medium,2026-01-09 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,75588,60,None,2030428,Trailer
134,2026-01-01,DO-2026-01-100133,Shyam Steel,"Ahmedabad, Gujarat",TMT Fe500,26.0,1000,2000,105,0,105,42.9,Normal,2026-01-05 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,60303,30,Wooden Crating,3875988,Trailer
135,2025-12-25,DO-2026-01-100134,SRMB Steel,"Jaipur, Rajasthan",TMT Fe550,5.4,1000,12000,121,0,121,61.6,Low,2026-01-12 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,53603,30,None,4297851,Trailer
136,2025-12-24,DO-2026-01-100135,Tata Steel Ltd,"Jaipur, Rajasthan",TMT Fe550,25.8,1000,3000,129,0,129,78.4,Critical,2026-01-08 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,55045,30,Tarpaulin Cover,2534582,Flatbed
137,2025-12-28,DO-2026-01-100136,JSW Steel,"Lucknow, Uttar Pradesh",GP Coil,19.1,1250,2000,37,0,37,13.9,High,2026-01-17 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,68455,60,None,3086799,Flatbed
138,2025-12-24,DO-2026-01-100137,SAIL Bokaro,"Lucknow, Uttar Pradesh",GP Coil,7.9,1800,12000,91,0,91,121.9,Medium,2026-01-13 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,76235,30,Tarpaulin Cover,2993514,Flatbed
139,2025-12-28,DO-2026-01-100138,Hindalco Industries,"Coimbatore, Tamil Nadu",Color Coated,6.7,1500,3000,21,0,21,5.0,Normal,2026-01-04 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,43888,45,Tarpaulin Cover,4112022,LCV
140,2025-12-25,DO-2026-01-100139,Vedanta Resources,"Coimbatore, Tamil Nadu",Color Coated,5.7,1000,2000,26,0,26,2.3,Low,2026-01-07 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,56654,90,None,2070444,LCV
141,2025-12-24,DO-2026-01-100140,NMDC Ltd,"Surat, Gujarat",SS304,10.1,1500,12000,65,0,65,92.8,Critical,2026-01-05 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,35447,45,None,1167438,LCV
142,2025-12-26,DO-2026-01-100141,Rashtriya Ispat Nigam,"Surat, Gujarat",SS304,4.1,1800,6000,104,0,104,36.2,High,2026-01-13 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,60969,90,None,5047872,HCV
143,2025-12-23,DO-2026-01-100142,Essar Steel,"Indore, Madhya Pradesh",SS316L,11.0,1000,3000,32,0,32,8.3,Medium,2026-01-14 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,70871,90,None,3337209,HCV
144,2026-01-02,DO-2026-01-100143,Jindal Steel,"Indore, Madhya Pradesh",SS316L,7.7,2000,2000,23,0,23,5.6,Normal,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,51753,45,Wooden Crating,2893452,HCV
145,2025-12-27,DO-2026-01-100144,Bhushan Steel,"Mumbai, Maharashtra",MS A36,10.5,1000,6000,55,0,55,27.2,Low,2026-01-06 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,40466,90,None,2680308,Covered
146,2025-12-27,DO-2026-01-100145,AM/NS India,"Mumbai, Maharashtra",MS A36,16.5,1500,2000,82,0,82,31.9,Critical,2026-01-17 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,34772,90,None,1403158,Covered
147,2025-12-27,DO-2026-01-100146,Lloyds Metals,Delhi NCR,CRS,10.1,1800,12000,128,0,128,219.2,High,2026-01-15 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,73952,90,None,4147657,Covered
148,2025-12-26,DO-2026-01-100147,APL Apollo,Delhi NCR,CRS,27.1,1250,12000,20,0,20,63.8,Medium,2026-01-17 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,77194,60,None,1638044,Open
149,2026-01-01,DO-2026-01-100148,Shyam Steel,"Pune, Maharashtra",HRS,13.3,1800,12000,49,0,49,110.5,Normal,2026-01-10 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,52334,60,None,2160399,Open
150,2025-12-25,DO-2026-01-100149,SRMB Steel,"Pune, Maharashtra",HRS,15.3,1000,12000,27,0,27,38.9,Low,2026-01-07 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,54896,60,Tarpaulin Cover,1988912,Open
151,2025-12-31,DO-2026-01-100150,Tata Steel Ltd,"Chennai, Tamil Nadu",Galvanized,4.7,1500,2500,48,0,48,6.6,Critical,2026-01-13 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,42018,30,None,4894954,Trailer
152,2025-12-23,DO-2026-01-100151,JSW Steel,"Chennai, Tamil Nadu",Galvanized,21.6,2000,6000,77,0,77,156.7,High,2026-01-13 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,74139,60,Express Delivery,3401965,Trailer
153,2025-12-23,DO-2026-01-100152,SAIL Bokaro,"Bengaluru, Karnataka",TMT Fe500,13.4,1800,6000,37,0,37,42.0,Medium,2026-01-08 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,50001,30,None,1372356,Trailer
154,2025-12-28,DO-2026-01-100153,Hindalco Industries,"Bengaluru, Karnataka",TMT Fe500,14.0,1000,2000,57,0,57,12.5,Normal,2026-01-17 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,50813,30,Tarpaulin Cover,1507461,Flatbed
155,2025-12-24,DO-2026-01-100154,Vedanta Resources,"Hyderabad, Telangana",TMT Fe550,17.4,1800,6000,96,0,96,141.6,Low,2026-01-12 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,34688,90,Express Delivery,2329067,Flatbed
156,2026-01-02,DO-2026-01-100155,NMDC Ltd,"Hyderabad, Telangana",TMT Fe550,17.7,2000,2500,59,0,59,41.0,Critical,2026-01-11 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,38783,60,Insurance Mandatory,1457404,Flatbed
157,2025-12-26,DO-2026-01-100156,Rashtriya Ispat Nigam,"Ahmedabad, Gujarat",GP Coil,18.8,1000,2500,82,0,82,30.3,High,2026-01-11 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,66345,45,None,3123083,LCV
158,2026-01-02,DO-2026-01-100157,Essar Steel,"Ahmedabad, Gujarat",GP Coil,12.6,1500,12000,67,0,67,119.3,Medium,2026-01-16 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,73345,60,None,1542773,LCV
159,2025-12-23,DO-2026-01-100158,Jindal Steel,"Jaipur, Rajasthan",Color Coated,19.6,1500,3000,89,0,89,61.6,Normal,2026-01-13 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,41854,60,None,1936387,LCV
160,2025-12-24,DO-2026-01-100159,Bhushan Steel,"Jaipur, Rajasthan",Color Coated,11.1,1800,2500,135,0,135,52.9,Low,2026-01-15 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,37552,60,Tarpaulin Cover,3505461,HCV
161,2025-12-23,DO-2026-01-100160,AM/NS India,"Lucknow, Uttar Pradesh",SS304,5.3,2000,2000,122,0,122,20.3,Critical,2026-01-14 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,59748,60,None,3340956,HCV
162,2025-12-30,DO-2026-01-100161,Lloyds Metals,"Lucknow, Uttar Pradesh",SS304,26.7,1500,6000,41,0,41,77.3,High,2026-01-07 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,41015,45,None,1598430,HCV
163,2025-12-23,DO-2026-01-100162,APL Apollo,"Coimbatore, Tamil Nadu",SS316L,22.0,2000,2000,82,0,82,56.6,Medium,2026-01-09 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,72503,45,Tarpaulin Cover,2043965,Covered
164,2025-12-26,DO-2026-01-100163,Shyam Steel,"Coimbatore, Tamil Nadu",SS316L,6.7,2000,2500,38,0,38,10.0,Normal,2026-01-04 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,58926,60,Tarpaulin Cover,2742547,Covered
165,2025-12-25,DO-2026-01-100164,SRMB Steel,"Surat, Gujarat",MS A36,17.9,1800,2500,74,0,74,46.8,Low,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,52281,90,Express Delivery,2377525,Covered
166,2025-12-26,DO-2026-01-100165,Tata Steel Ltd,"Surat, Gujarat",MS A36,19.6,2000,6000,65,0,65,120.0,Critical,2026-01-16 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,50466,90,None,4261981,Open
167,2025-12-29,DO-2026-01-100166,JSW Steel,"Indore, Madhya Pradesh",CRS,23.2,2000,2500,38,0,38,34.6,High,2026-01-04 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,74020,90,Express Delivery,1610585,Open
168,2026-01-01,DO-2026-01-100167,SAIL Bokaro,"Indore, Madhya Pradesh",CRS,24.0,1000,3000,109,0,109,61.6,Medium,2026-01-16 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,42506,60,None,5056314,Open
169,2025-12-26,DO-2026-01-100168,Hindalco Industries,"Mumbai, Maharashtra",HRS,23.6,1000,2500,36,0,36,16.7,Normal,2026-01-09 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,33747,90,None,4961140,Trailer
170,2025-12-30,DO-2026-01-100169,Vedanta Resources,"Mumbai, Maharashtra",HRS,8.1,1000,3000,65,0,65,12.4,Low,2026-01-04 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,52885,30,Wooden Crating,3562619,Trailer
171,2025-12-26,DO-2026-01-100170,NMDC Ltd,Delhi NCR,Galvanized,5.8,1000,3000,119,0,119,16.3,Critical,2026-01-15 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,41095,90,None,794050,Trailer
172,2025-12-31,DO-2026-01-100171,Rashtriya Ispat Nigam,Delhi NCR,Galvanized,4.1,1500,2500,133,0,133,16.1,High,2026-01-12 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,71903,90,None,3166771,Flatbed
173,2025-12-27,DO-2026-01-100172,Essar Steel,"Pune, Maharashtra",TMT Fe500,9.8,1000,2500,48,0,48,9.2,Medium,2026-01-14 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,72816,90,None,4942871,Flatbed
174,2025-12-30,DO-2026-01-100173,Jindal Steel,"Pune, Maharashtra",TMT Fe500,15.9,2000,12000,94,0,94,281.6,Normal,2026-01-15 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,41409,60,None,3709635,Flatbed
175,2025-12-25,DO-2026-01-100174,Bhushan Steel,"Chennai, Tamil Nadu",TMT Fe550,16.8,1250,2000,48,0,48,15.8,Low,2026-01-09 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,36435,30,None,4693778,LCV
176,2026-01-02,DO-2026-01-100175,AM/NS India,"Chennai, Tamil Nadu",TMT Fe550,18.5,1500,3000,23,0,23,15.0,Critical,2026-01-09 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,36427,60,None,1619595,LCV
177,2026-01-02,DO-2026-01-100176,Lloyds Metals,"Bengaluru, Karnataka",GP Coil,17.1,1500,2500,116,0,116,58.4,High,2026-01-09 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,67783,60,Wooden Crating,2218754,LCV
178,2025-12-23,DO-2026-01-100177,APL Apollo,"Bengaluru, Karnataka",GP Coil,22.3,1800,6000,124,0,124,234.4,Medium,2026-01-06 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,40837,30,Tarpaulin Cover,4589294,HCV
179,2026-01-02,DO-2026-01-100178,Shyam Steel,"Hyderabad, Telangana",Color Coated,9.6,1000,2500,22,0,22,4.1,Normal,2026-01-09 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,52321,90,Insurance Mandatory,4721165,HCV
180,2025-12-28,DO-2026-01-100179,SRMB Steel,"Hyderabad, Telangana",Color Coated,3.0,1250,3000,50,0,50,4.4,Low,2026-01-17 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,35132,60,None,3837168,HCV
181,2025-12-28,DO-2026-01-100180,Tata Steel Ltd,"Ahmedabad, Gujarat",SS304,25.1,1800,6000,73,0,73,155.3,Critical,2026-01-06 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,64519,90,None,5106001,Covered
182,2025-12-27,DO-2026-01-100181,JSW Steel,"Ahmedabad, Gujarat",SS304,22.8,1800,2000,52,0,52,33.5,High,2026-01-13 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,43826,60,None,1421666,Covered
183,2025-12-24,DO-2026-01-100182,SAIL Bokaro,"Jaipur, Rajasthan",SS316L,19.2,1500,6000,59,0,59,80.0,Medium,2026-01-15 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,59925,45,Tarpaulin Cover,3698989,Covered
184,2025-12-27,DO-2026-01-100183,Hindalco Industries,"Jaipur, Rajasthan",SS316L,3.1,1500,12000,75,0,75,32.9,Normal,2026-01-08 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,73908,30,None,4157538,Open
185,2025-12-31,DO-2026-01-100184,Vedanta Resources,"Lucknow, Uttar Pradesh",MS A36,15.3,1250,2000,64,0,64,19.2,Low,2026-01-17 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,71817,90,None,1313994,Open
186,2025-12-27,DO-2026-01-100185,NMDC Ltd,"Lucknow, Uttar Pradesh",MS A36,22.2,1500,3000,48,0,48,37.6,Critical,2026-01-13 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,34122,45,Tarpaulin Cover,3861875,Open
187,2025-12-31,DO-2026-01-100186,Rashtriya Ispat Nigam,"Coimbatore, Tamil Nadu",CRS,13.5,1000,12000,65,0,65,82.7,High,2026-01-12 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,56048,90,None,3087819,Trailer
188,2025-12-26,DO-2026-01-100187,Essar Steel,"Coimbatore, Tamil Nadu",CRS,27.0,1000,2500,49,0,49,26.0,Medium,2026-01-12 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,57361,30,None,2933468,Trailer
189,2025-12-26,DO-2026-01-100188,Jindal Steel,"Surat, Gujarat",HRS,13.6,2000,3000,108,0,108,69.2,Normal,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,40037,45,Express Delivery,4542008,Trailer
190,2025-12-23,DO-2026-01-100189,Bhushan Steel,"Surat, Gujarat",HRS,25.4,1800,2000,40,0,40,28.7,Low,2026-01-17 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,52944,60,Tarpaulin Cover,3185735,Flatbed
191,2025-12-28,DO-2026-01-100190,AM/NS India,"Indore, Madhya Pradesh",Galvanized,9.8,1250,2500,132,0,132,31.7,Critical,2026-01-12 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,46695,30,Insurance Mandatory,1914983,Flatbed
